property_type,design,quality,eff_yr_built,above_grd_sf,basemt_tot_sf,basemt_fin_sf,basemt_unf_sf,garage_type,garage_sf,est_land_sf,distress_sale,sale_date_(mon-yr),sale_price,time_adjust_sales_price,market_area,full_address,lat,lon,sale_date
Res,Ranch,Average,2010,1008,1136,951,185,,0,6454,0,2022-01-07 00:00:00,2430000.0,2580200.0,103,"3084 6TH ST, BOULDER, CO",40.030788599999994,-105.2889146,2022-01
Res,Ranch,Average,1940,832,832,0,832,Attached,228,6179,0,2020-02-18 00:00:00,1200000.0,1748600.0,103,"3091 6TH ST, BOULDER, CO",40.0309113,-105.28946295080567,2020-02
Res,Ranch,Average,1990,1150,1038,1038,0,Detached,528,6508,0,2021-04-06 00:00:00,1525000.0,1870400.0,103,"3160 6TH ST, BOULDER, CO",40.032188149999996,-105.2888860292716,2021-04
Res,2-3 Story,Very Good,2019,2913,1541,1396,145,Detached,440,6270,0,2020-06-01 00:00:00,2800000.0,3952200.0,103,"3189 6TH ST, BOULDER, CO",40.0325847074533,-105.28926468512924,2020-06
Res,2-3 Story,Good,1960,1930,0,0,0,,0,17416,0,2021-08-25 00:00:00,2350000.0,2724800.0,103,"3240 6TH ST, BOULDER, CO",40.0338013,-105.28891627081953,2021-08
Res,Ranch,Average,1985,1290,0,0,0,,0,6306,0,2020-10-29 00:00:00,918000.0,1225000.0,103,"3244 6TH ST, BOULDER, CO",40.03400075,-105.28897683306042,2020-10
Res,2-3 Story,Very Good,2010,3226,1733,1560,173,Attached,457,7770,0,2020-04-01 00:00:00,1717000.0,2492700.0,103,"4840 6TH ST, BOULDER, CO",40.0630083,-105.28715339860736,2020-04
Res,2-3 Story,Very Good,2002,4035,1704,1464,240,Attached,525,7700,0,2022-08-08 00:00:00,2075000.0,2055000.0,103,"4885 6TH ST, BOULDER, CO",40.0637406,-105.28764427973084,2022-08
Res,2-3 Story,Good,1995,1939,0,0,0,,0,4568,0,2022-07-06 00:00:00,1630000.0,1610000.0,103,"2436 7TH ST, BOULDER, CO",40.02121655,-105.28713567828328,2022-07
Res,2-3 Story,Good,1995,1412,0,0,0,Detached,299,5632,0,2021-11-09 00:00:00,1891000.0,2089700.0,103,"2616 7TH ST, BOULDER, CO",40.023091949999994,-105.28654785,2021-11
Res,Ranch,Average,1975,1304,0,0,0,Attached,240,5890,0,2022-05-25 00:00:00,1400000.0,1400000.0,103,"2735 7TH ST, BOULDER, CO",40.0261007,-105.28826415,2022-05
Res,2-3 Story,Very Good,2002,3201,1818,1114,704,Detached,300,7071,0,2021-12-30 00:00:00,2525000.0,2735100.0,103,"2805 7TH ST, BOULDER, CO",40.026826,-105.28826415,2021-12
Res,Ranch,Average,1975,918,470,470,0,Basement,448,6346,0,2021-03-19 00:00:00,1195000.0,1486500.0,103,"2958 7TH ST, BOULDER, CO",40.028703300000004,-105.28773634999999,2021-03
Res,2-3 Story,Very Good,1999,3365,616,616,0,Basement,612,6661,0,2022-02-11 00:00:00,2450000.0,2487500.0,103,"2985 7TH ST, BOULDER, CO",40.029090800000006,-105.28830865,2022-02
Res,Ranch,Average,1959,1116,0,0,0,Detached,308,6390,0,2021-04-23 00:00:00,1100000.0,1349200.0,103,"3063 7TH ST, BOULDER, CO",40.03043485,-105.28825425,2021-04
Res,Bi-Level,Average,1982,2266,0,0,0,Attached,352,7892,0,2020-05-29 00:00:00,1550000.0,2218800.0,103,"3066 7TH ST, BOULDER, CO",40.03051135,-105.28774315,2020-05
Res,2-3 Story,Good,1995,2573,1549,1549,0,Attached,600,6016,0,2021-07-14 00:00:00,1975000.0,2322400.0,103,"3075 7TH ST, BOULDER, CO",40.03056345,-105.28837045,2021-07
Res,2-3 Story,Good,1992,2158,516,0,516,Carport,200,6430,0,2021-07-28 00:00:00,1700800.0,2000000.0,103,"3087 7TH ST, BOULDER, CO",40.03069875,-105.28840595,2021-07
Res,2-3 Story,Very Good,2002,2101,0,0,0,Attached,200,6384,0,2020-05-29 00:00:00,1595000.0,2283200.0,103,"3161 7TH ST, BOULDER, CO",40.03217785,-105.28824150940893,2020-05
Res,2-3 Story,Good,2001,2525,1553,1553,0,Detached,352,6281,0,2021-04-16 00:00:00,2420000.0,2968100.0,103,"3182 7TH ST, BOULDER, CO",40.0325777,-105.28771060337408,2021-04
Res,Ranch,Average,2000,1360,1360,1360,0,Detached,480,6139,0,2022-03-14 00:00:00,2000000.0,2040400.0,103,"3015 8TH ST, BOULDER, CO",40.02966465,-105.2870776,2022-03
Res,2-3 Story,Excellent,2000,2639,1392,1392,0,Detached,484,7076,0,2021-02-19 00:00:00,3300000.0,4163000.0,103,"3036 8TH ST, BOULDER, CO",40.02988215,-105.2864423,2021-02
Res,2-3 Story,Very Good,2000,2756,1460,1283,177,Detached,484,8625,0,2022-02-02 00:00:00,3175000.0,3304500.0,103,"3044 8TH ST, BOULDER, CO",40.030051549999996,-105.2864738,2022-02
Res,2-3 Story,Very Good,2000,2756,1460,1283,177,Detached,484,8625,0,2022-02-02 00:00:00,3175000.0,3287400.0,103,"3044 8TH ST, BOULDER, CO",40.030051549999996,-105.2864738,2022-02
Res,Ranch,Average,1947,752,720,720,0,Detached,624,6242,0,2021-08-06 00:00:00,1125000.0,1304400.0,103,"3090 8TH ST, BOULDER, CO",40.030908749999995,-105.2864989,2021-08
Res,Ranch,Average,1970,1198,1198,612,586,,0,6065,0,2021-10-11 00:00:00,1289000.0,1435200.0,103,"3122 8TH ST, BOULDER, CO",40.03145465,-105.28649366224367,2021-10
Res,2-3 Story,Very Good,2009,3195,1501,1168,333,Detached,396,5898,0,2021-05-28 00:00:00,3520000.0,4257100.0,103,"3143 8TH ST, BOULDER, CO",40.031910749999994,-105.28714743737675,2021-05
Res,2-3 Story,Average,2000,1248,0,0,0,Detached,288,6129,0,2022-04-12 00:00:00,1690000.0,1690000.0,103,"3147 8TH ST, BOULDER, CO",40.0320378,-105.28708892548639,2022-04
Res,2-3 Story,Very Good,2010,3129,0,0,0,Attached,480,9373,0,2021-12-06 00:00:00,2950000.0,3195400.0,103,"3221 8TH ST, BOULDER, CO",40.03323145,-105.28711502930591,2021-12
Res,2-3 Story,Good,1992,2171,0,0,0,,0,6939,0,2021-07-15 00:00:00,1850000.0,2175400.0,103,"3236 8TH ST, BOULDER, CO",40.03373005,-105.28661925,2021-07
Res,2-3 Story,Average,2005,1534,611,550,61,,0,4222,0,2021-09-30 00:00:00,1450000.0,1652100.0,103,"2340 9TH ST, BOULDER, CO",40.021327549999995,-105.2845818,2021-09
Res,2-3 Story,Average,1975,1720,0,0,0,Detached,216,4970,0,2021-12-28 00:00:00,1000000.0,1083200.0,103,"2503 9TH ST, BOULDER, CO",40.02345755,-105.28586624974375,2021-12
Res,2-3 Story,Very Good,2003,2829,0,0,0,Detached,650,6713,0,2019-11-14 00:00:00,1900000.0,2784100.0,103,"2816 9TH ST, BOULDER, CO",40.027120499999995,-105.28527255,2019-11
Res,Ranch,Average,1985,1350,0,0,0,Detached,370,7927,0,2019-10-25 00:00:00,966000.0,1415900.0,103,"3033 9TH ST, BOULDER, CO",40.02993295,-105.28584215000001,2019-10
Res,2-3 Story,Good,2010,2550,480,480,0,Detached,782,6453,0,2020-07-20 00:00:00,2124000.0,2956400.0,103,"3065 9TH ST, BOULDER, CO",40.03052985,-105.28587095,2020-07
Res,2-3 Story,Good,2010,2550,860,645,215,Detached,782,6453,0,2021-06-04 00:00:00,2250000.0,2683100.0,103,"3065 9TH ST, BOULDER, CO",40.03052985,-105.28587095,2021-06
Res,Ranch,Average,2010,1533,0,0,0,Detached,307,6153,0,2021-11-12 00:00:00,1850000.0,2044400.0,103,"3075 9TH ST, BOULDER, CO",40.0306569,-105.2858455,2021-11
Res,Ranch,Average,1980,1191,0,0,0,Detached,280,6153,0,2021-02-16 00:00:00,1050000.0,1324600.0,103,"3075 9TH ST, BOULDER, CO",40.0306569,-105.2858455,2021-02
Res,Ranch,Average,1980,1191,0,0,0,Detached,280,6153,0,2020-10-23 00:00:00,925000.0,1234300.0,103,"3075 9TH ST, BOULDER, CO",40.0306569,-105.2858455,2020-10
Res,Ranch,Average,1980,1169,0,0,0,,0,6288,0,2022-02-25 00:00:00,1460000.0,1511200.0,103,"3085 9TH ST, BOULDER, CO",40.03078465,-105.28580672232849,2022-02
Res,2-3 Story,Good,2000,2747,958,0,958,Multiple,1291,12407,0,2022-03-28 00:00:00,3400000.0,3468700.0,103,"3119 9TH ST, BOULDER, CO",40.031491700000004,-105.28583710000001,2022-03
Res,2-3 Story,Good,1989,2747,958,0,958,Multiple,1291,12407,0,2021-01-15 00:00:00,2000000.0,2558600.0,103,"3119 9TH ST, BOULDER, CO",40.031491700000004,-105.28583710000001,2021-01
Res,Ranch,Good,2010,1467,536,268,268,Attached,280,6141,0,2019-09-06 00:00:00,1475000.0,2169300.0,103,"3122 9TH ST, BOULDER, CO",40.03153895,-105.2853237288966,2019-09
Res,2-3 Story,Very Good,2000,2536,0,0,0,Detached,564,6128,0,2020-10-06 00:00:00,1988000.0,2652800.0,103,"3136 9TH ST, BOULDER, CO",40.0318499,-105.2853245783384,2020-10
Res,2-3 Story,Average,2013,1811,0,0,0,Detached,264,4587,0,2022-03-23 00:00:00,1335000.0,1362000.0,103,"4452 9TH ST, BOULDER, CO",40.056052050000005,-105.2854427946498,2022-03
Res,2-3 Story,Very Good,1995,2757,360,0,360,Detached,320,6031,0,2020-11-13 00:00:00,2200000.0,2894800.0,103,"402 ALPINE AVE, BOULDER, CO",40.025309750000005,-105.2913413251365,2020-11
Res,2-3 Story,Good,2000,1756,0,0,0,Detached,258,3720,0,2021-10-15 00:00:00,1570000.0,1770000.0,103,"410 ALPINE AVE, BOULDER, CO",40.02528635,-105.2910617,2021-10
Res,Ranch,Average,1990,1008,1008,1008,0,Detached,576,8220,0,2019-12-18 00:00:00,1018000.0,1488900.0,103,"605 ALPINE AVE, BOULDER, CO",40.02570535,-105.28829097602014,2019-12
Res,Ranch,Average,1990,1008,1008,1008,0,Detached,576,8220,0,2020-10-08 00:00:00,1225000.0,1634600.0,103,"605 ALPINE AVE, BOULDER, CO",40.02570535,-105.28829097602014,2020-10
Res,2-3 Story,Very Good,2001,4208,1008,1008,0,Basement,1225,7809,0,2022-02-16 00:00:00,3000000.0,3116600.0,103,"625 ALPINE AVE, BOULDER, CO",40.025775800000005,-105.28772417671175,2022-02
Res,2-3 Story,Very Good,2018,3537,0,0,0,Detached,484,9499,0,2020-03-03 00:00:00,2590000.0,3767200.0,103,"919 BALSAM AVE, BOULDER, CO",40.02692585,-105.28527815000001,2020-03
Res,Ranch,Average,1980,1270,0,0,0,Detached,288,6354,0,2019-09-20 00:00:00,600000.0,882400.0,103,"3111 BROADWAY , BOULDER, CO",40.031500550000004,-105.28242730757822,2019-09
Res,Ranch,Average,1985,864,0,0,0,Multiple,444,6526,0,2022-05-27 00:00:00,885000.0,885000.0,103,"3217 BROADWAY , BOULDER, CO",40.03330255,-105.28240331784325,2022-05
Res,2-3 Story,Very Good,2000,3776,0,0,0,Multiple,1199,16473,0,2020-07-09 00:00:00,1660000.0,2310600.0,103,"3545 BROADWAY , BOULDER, CO",40.0383375,-105.28257532649255,2020-07
Res,2-3 Story,Very Good,2015,3942,1588,0,1588,Attached,616,48098,0,2020-01-30 00:00:00,4750000.0,6934500.0,103,"3627 BROADWAY , BOULDER, CO",40.039800850000006,-105.28303395305664,2020-01
Res,2-3 Story,Good,1966,2636,390,0,390,Basement,624,63412,0,2021-03-31 00:00:00,1942000.0,2415700.0,103,"240 CACTUS CT, UNINCORPORATED, CO",40.04464375,-105.29584071051124,2021-03
Res,2-3 Story,Very Good,2000,4850,1367,580,787,Attached,634,32315,0,2021-06-07 00:00:00,3050000.0,3637100.0,103,"290 CACTUS CT, UNINCORPORATED, CO",40.04391565,-105.2949632625,2021-06
Res,2-3 Story,Very Good,2009,3557,1076,807,269,,0,6416,0,2021-08-26 00:00:00,2397500.0,2779900.0,103,"999 CEDAR AVE, BOULDER, CO",40.02816965,-105.2847577,2021-08
Res,2-3 Story,Very Good,2004,3199,1620,1458,162,Detached,384,5972,0,2021-03-17 00:00:00,2215000.0,2755200.0,103,"1010 CEDAR AVE, BOULDER, CO",40.02777435,-105.28396725,2021-03
Res,2-3 Story,Very Good,2000,3806,2368,2132,236,Attached,810,43789,0,2021-07-20 00:00:00,2375000.0,2792800.0,103,"3665 CHOLLA CT, UNINCORPORATED, CO",40.04128635,-105.29664246380807,2021-07
Res,2-3 Story,Good,2000,2320,565,285,280,Detached,300,6343,0,2020-10-23 00:00:00,1800000.0,2401900.0,103,"424 CONCORD AVE, BOULDER, CO",40.02251735,-105.2910644,2020-10
Res,2-3 Story,Good,2005,2270,431,431,0,Multiple,491,9323,0,2020-06-30 00:00:00,1939300.0,2737300.0,103,"652 CONCORD AVE, BOULDER, CO",40.0225685,-105.28723462311166,2020-06
Res,2-3 Story,Average,1999,1336,0,0,0,Attached,240,2513,0,2020-12-04 00:00:00,1100000.0,1427100.0,103,"754 COTTAGE LN, BOULDER, CO",40.051409,-105.286284,2020-12
Res,2-3 Story,Average,2000,1168,0,0,0,,0,1300,0,2022-07-05 00:00:00,1000000.0,1000000.0,103,"765 COTTAGE LN, BOULDER, CO",40.051732,-105.2859535,2022-07
Res,2-3 Story,Average,1993,1096,0,0,0,,0,1370,0,2020-12-18 00:00:00,674900.0,874300.0,103,"767 COTTAGE LN, BOULDER, CO",40.0518965,-105.2860718134958,2020-12
Res,2-3 Story,Average,1983,1168,0,0,0,,0,1361,0,2020-04-16 00:00:00,652500.0,947300.0,103,"769 COTTAGE LN, BOULDER, CO",40.051898699999995,-105.2859550601265,2020-04
Res,2-3 Story,Average,1983,1096,0,0,0,Detached,200,4600,0,2019-11-01 00:00:00,627500.0,919500.0,103,"788 COTTAGE LN, BOULDER, CO",40.05205795,-105.28548414177124,2019-11
Res,2-3 Story,Very Good,2010,2521,1100,905,195,Attached,400,3286,0,2020-10-23 00:00:00,1920000.0,2548700.0,103,"267 DAKOTA BLVD, BOULDER, CO",40.065654300000006,-105.2903157059135,2020-10
Res,2-3 Story,Very Good,2005,2997,1313,1248,65,Attached,440,4147,0,2020-02-28 00:00:00,2100000.0,3060100.0,103,"289 DAKOTA BLVD, BOULDER, CO",40.0656731,-105.29016800265669,2020-02
Res,2-3 Story,Very Good,2005,2997,1313,1248,65,Attached,440,4147,0,2021-07-30 00:00:00,2489000.0,2926800.0,103,"289 DAKOTA BLVD, BOULDER, CO",40.0656731,-105.29016800265669,2021-07
Res,2-3 Story,Very Good,2005,2873,1232,1136,96,Attached,420,6037,0,2020-04-30 00:00:00,1570000.0,2278700.0,103,"542 DAKOTA BLVD, BOULDER, CO",40.0652338,-105.28787734850863,2020-04
Res,2-3 Story,Very Good,2000,3239,1205,1105,100,Attached,420,6189,0,2021-08-30 00:00:00,2050000.0,2377000.0,103,"566 DAKOTA BLVD, BOULDER, CO",40.065233750000004,-105.2876467942522,2021-08
Res,2-3 Story,Good,1994,2018,1152,1037,115,Attached,600,8258,0,2021-01-22 00:00:00,1115000.0,1422900.0,103,"4857 DAKOTA BLVD, BOULDER, CO",40.06228835,-105.28605915291386,2021-01
Res,2-3 Story,Good,2010,2310,1224,1102,122,Attached,500,8977,0,2019-08-12 00:00:00,1150000.0,1694400.0,103,"4861 DAKOTA BLVD, BOULDER, CO",40.062890800000005,-105.2859883,2019-08
Res,2-3 Story,Good,2000,1834,982,982,0,Attached,432,4603,0,2020-07-30 00:00:00,985000.0,1371000.0,103,"4870 DAKOTA BLVD, BOULDER, CO",40.063305299999996,-105.28543120418749,2020-07
Res,2-3 Story,Good,2011,1500,720,720,0,Attached,280,3955,0,2021-06-30 00:00:00,1125000.0,1341600.0,103,"4944 DAKOTA BLVD, BOULDER, CO",40.0647177,-105.28548360658866,2021-06
Res,2-3 Story,Good,1980,2117,0,0,0,,0,8542,0,2021-02-10 00:00:00,2200000.0,2775300.0,103,"2659 DAKOTA PL, BOULDER, CO",40.0247452,-105.2923156251112,2021-02
Res,2-3 Story,Very Good,2010,4092,1872,1872,0,Attached,450,9678,0,2022-04-25 00:00:00,3650000.0,3650000.0,103,"333 DELLWOOD AVE, BOULDER, CO",40.02942255,-105.29238662495304,2022-04
Res,2-3 Story,Very Good,2003,2209,1147,912,235,Detached,505,6094,0,2020-02-20 00:00:00,1580000.0,2298000.0,103,"505 DELLWOOD AVE, BOULDER, CO",40.02946315,-105.29005455000001,2020-02
Res,2-3 Story,Very Good,2003,2277,1199,1041,158,Detached,505,6004,0,2020-03-06 00:00:00,2200000.0,3199900.0,103,"525 DELLWOOD AVE, BOULDER, CO",40.02945415000001,-105.28988824999999,2020-03
Res,2-3 Story,Very Good,2006,2163,811,616,195,Attached,478,3806,0,2021-03-29 00:00:00,1115000.0,1381400.0,103,"5141 DENVER ST, BOULDER, CO",40.06713105,-105.2880837077195,2021-03
Res,2-3 Story,Very Good,2008,2294,854,854,0,Attached,480,3664,0,2020-09-04 00:00:00,1150000.0,1556300.0,103,"5211 DENVER ST, BOULDER, CO",40.06748305000001,-105.28823991950208,2020-09
Res,2-3 Story,Good,2008,2506,1071,910,161,Attached,380,3231,0,2020-07-08 00:00:00,1206750.0,1678300.0,103,"5235 DENVER ST, BOULDER, CO",40.06770185,-105.28831255046126,2020-07
Res,2-3 Story,Very Good,2012,2718,1067,984,83,Attached,638,4662,0,2021-04-01 00:00:00,1830000.0,2244500.0,103,"5325 DENVER ST, BOULDER, CO",40.068271550000006,-105.28859394660105,2021-04
Res,2-3 Story,Excellent,2016,2494,0,0,0,Detached,399,6000,0,2021-07-08 00:00:00,3425000.0,4027500.0,103,"330 DEWEY AVE, BOULDER, CO",40.02358469387755,-105.29216659183673,2021-07
Res,2-3 Story,Excellent,2016,2563,1427,1203,224,Detached,506,5966,0,2020-07-13 00:00:00,2900000.0,4036500.0,103,"335 DEWEY AVE, BOULDER, CO",40.023748653061226,-105.29213720408164,2020-07
Res,2-3 Story,Excellent,2016,2802,1472,1308,164,Detached,495,5931,0,2020-10-28 00:00:00,3425000.0,4570300.0,103,"345 DEWEY AVE, BOULDER, CO",40.02374855102041,-105.29206373469388,2020-10
Res,2-3 Story,Average,1980,1403,0,0,0,Detached,374,6324,0,2019-08-19 00:00:00,855000.0,1259800.0,103,"445 DEWEY AVE, BOULDER, CO",40.02384285,-105.29028491094135,2019-08
Res,2-3 Story,Good,2000,1536,579,0,579,Basement,285,2838,0,2020-08-13 00:00:00,1180000.0,1619400.0,103,"629 DEWEY AVE, BOULDER, CO",40.02403545,-105.28758925600799,2020-08
Res,2-3 Story,Good,2007,1382,0,0,0,,0,2613,0,2021-06-03 00:00:00,1410000.0,1681400.0,103,"632 DEWEY AVE, BOULDER, CO",40.023515849999995,-105.28753022493265,2021-06
Res,Ranch,Average,1985,720,0,0,0,,0,3337,0,2021-09-15 00:00:00,860000.0,983200.0,103,"648 DEWEY AVE, BOULDER, CO",40.023554649999994,-105.28708970025772,2021-09
Res,2-3 Story,Average,1985,1288,0,0,0,Attached,396,6159,0,2020-07-14 00:00:00,855000.0,1190100.0,103,"653 DEWEY AVE, BOULDER, CO",40.023844749999995,-105.28712925,2020-07
Res,2-3 Story,Good,2000,1688,986,986,0,Detached,520,4368,0,2021-04-22 00:00:00,1805000.0,2213800.0,103,"805 DEWEY AVE, BOULDER, CO",40.02386345,-105.28673127508034,2021-04
Res,2-3 Story,Good,2005,1471,1003,1003,0,Detached,308,7455,0,2019-10-15 00:00:00,1282000.0,1882000.0,103,"909 EVERGREEN AVE, BOULDER, CO",40.0312605,-105.28514835,2019-10
Res,2-3 Story,Good,2010,1471,1003,1003,0,Detached,308,7455,0,2021-06-16 00:00:00,1850000.0,2206100.0,103,"909 EVERGREEN AVE, BOULDER, CO",40.0312605,-105.28514835,2021-06
Res,2-3 Story,Good,2012,2716,0,0,0,Attached,484,6473,0,2022-06-30 00:00:00,2564000.0,2552300.0,103,"1175 EVERGREEN AVE, BOULDER, CO",40.031149285714285,-105.28245853061225,2022-06
Res,2-3 Story,Average,1985,2716,0,0,0,Attached,484,6473,0,2020-11-16 00:00:00,774000.0,1018400.0,103,"1175 EVERGREEN AVE, BOULDER, CO",40.031149285714285,-105.28245853061225,2020-11
Res,2-3 Story,Very Good,2007,3691,1909,1718,191,Detached,495,6967,0,2021-03-23 00:00:00,3140000.0,3905800.0,103,"515 FOREST AVE, BOULDER, CO",40.0330714,-105.2898662128327,2021-03
Res,2-3 Story,Very Good,2001,3976,0,0,0,Detached,576,7975,0,2020-07-27 00:00:00,2550000.0,3549300.0,103,"715 FOREST AVE, BOULDER, CO",40.03307915,-105.28757725261784,2020-07
Res,2-3 Story,Very Good,2015,3024,1624,1222,402,Detached,420,6105,0,2021-03-23 00:00:00,3100000.0,3856100.0,103,"815 FOREST AVE, BOULDER, CO",40.0331422,-105.2863313,2021-03
Res,Ranch,Average,1980,1476,0,0,0,,0,6373,0,2021-06-01 00:00:00,1000000.0,1192500.0,103,"1101 FOREST AVE, BOULDER, CO",40.033068,-105.283069,2021-06
Res,2-3 Story,Good,2014,2477,1307,770,537,Attached,653,8017,0,2022-05-17 00:00:00,2110000.0,2110000.0,103,"4866 FOUNTAIN ST, BOULDER, CO",40.0634218,-105.2863272378382,2022-05
Res,2-3 Story,Good,1995,2362,1300,1200,100,Attached,567,7829,0,2019-10-11 00:00:00,1040000.0,1526700.0,103,"4877 FOUNTAIN ST, BOULDER, CO",40.063689350000004,-105.28678399248793,2019-10
Res,2-3 Story,Average,2005,2091,553,553,0,Detached,300,8300,0,2021-05-18 00:00:00,1549600.0,1874100.0,103,"730 GRAPE AVE, BOULDER, CO",40.03399265,-105.287554,2021-05
Res,2-3 Story,Good,2005,2140,1080,1080,0,Attached,270,7009,0,2022-05-04 00:00:00,2500000.0,2500000.0,103,"1045 GRAPE AVE, BOULDER, CO",40.03434385,-105.28384920919493,2022-05
Res,Ranch,Average,2000,1278,1168,1168,0,Attached,340,8073,0,2020-07-02 00:00:00,1200000.0,1670300.0,103,"1050 GRAPE AVE, BOULDER, CO",40.03389185,-105.28384464721542,2020-07
Res,2-3 Story,Excellent,2005,4936,1211,1211,0,Attached,708,22908,0,2021-05-12 00:00:00,4075000.0,4928300.0,103,"335 GRAPE LN, BOULDER, CO",40.0342585547553,-105.29220565485842,2021-05
Res,2-3 Story,Average,1962,3420,2520,0,2520,,0,40741,0,2022-07-15 00:00:00,2587500.0,2587500.0,103,"301 HAWTHORN AVE, UNINCORPORATED, CO",40.03524,-105.29293,2022-07
Res,2-3 Story,Good,1995,2477,0,0,0,Attached,374,11391,0,2020-08-06 00:00:00,1750000.0,2401700.0,103,"425 HAWTHORN AVE, BOULDER, CO",40.035211000000004,-105.29103524761905,2020-08
Res,Ranch,Average,1980,1380,936,0,936,Attached,242,11332,0,2019-10-25 00:00:00,1359800.0,1996200.0,103,"455 HAWTHORN AVE, BOULDER, CO",40.0352161,-105.29074651750983,2019-10
Res,Ranch,Average,1980,1380,936,0,936,Attached,242,11332,0,2020-07-29 00:00:00,1470000.0,2046100.0,103,"455 HAWTHORN AVE, BOULDER, CO",40.0352161,-105.29074651750983,2020-07
Res,Split-Level,Good,2005,1887,0,0,0,Attached,200,6976,0,2020-03-05 00:00:00,1325000.0,1927200.0,103,"462 HAWTHORN AVE, BOULDER, CO",40.0347833,-105.29058549999999,2020-03
Res,2-3 Story,Very Good,2005,3808,1974,1974,0,Detached,528,9494,0,2021-08-25 00:00:00,4925000.0,5710500.0,103,"510 HAWTHORN AVE, BOULDER, CO",40.034747550000006,-105.29018627500429,2021-08
Res,2-3 Story,Good,2000,2465,1305,1175,130,Attached,240,12211,0,2022-06-03 00:00:00,2895000.0,2895000.0,103,"605 HAWTHORN AVE, BOULDER, CO",40.03520295,-105.28890762501479,2022-06
Res,2-3 Story,Very Good,2015,2653,1477,1333,144,Detached,556,6737,0,2021-10-25 00:00:00,3777400.0,4258600.0,103,"640 HAWTHORN AVE, BOULDER, CO",40.034780850000004,-105.28843914999999,2021-10
Res,2-3 Story,Good,1992,2424,0,0,0,Multiple,936,7203,0,2021-03-10 00:00:00,1600000.0,1990200.0,103,"806 HAWTHORN AVE, BOULDER, CO",40.0347673,-105.28654454572629,2021-03
Res,Ranch,Average,1995,1458,0,0,0,,0,7235,0,2020-07-01 00:00:00,1045000.0,1454500.0,103,"810 HAWTHORN AVE, BOULDER, CO",40.0347639,-105.28629127208386,2020-07
Res,Ranch,Average,1990,768,768,768,0,,0,8283,0,2021-04-08 00:00:00,1150000.0,1410500.0,103,"908 HAWTHORN AVE, BOULDER, CO",40.034772200000006,-105.2851900130779,2021-04
Res,2-3 Story,Very Good,2010,2854,1170,1089,81,Basement,294,9937,0,2021-07-14 00:00:00,2772500.0,3260200.0,103,"500 IRIS AVE, BOULDER, CO",40.035776,-105.29039930494693,2021-07
Res,Ranch,Average,1955,1060,0,0,0,Attached,220,7198,0,2021-05-26 00:00:00,1172500.0,1418000.0,103,"521 IRIS AVE, BOULDER, CO",40.03613245,-105.2902378989703,2021-05
Res,2-3 Story,Average,1995,2413,0,0,0,Attached,264,10564,0,2020-12-04 00:00:00,1480000.0,1920200.0,103,"540 IRIS AVE, BOULDER, CO",40.035738499999994,-105.28988932491453,2020-12
Res,2-3 Story,Very Good,2015,2824,1649,1133,516,Detached,480,9035,0,2019-07-08 00:00:00,3775000.0,5572300.0,103,"550 IRIS AVE, BOULDER, CO",40.03575655,-105.28965215189109,2019-07
Res,Ranch,Average,1980,1252,0,0,0,Carport,216,7212,0,2022-08-31 00:00:00,1950000.0,1950000.0,103,"561 IRIS AVE, BOULDER, CO",40.036143550000006,-105.28958524999999,2022-08
Res,Ranch,Average,1962,1376,0,0,0,Attached,264,8420,0,2020-06-11 00:00:00,975000.0,1376200.0,103,"625 IRIS AVE, BOULDER, CO",40.03616155,-105.28892966905377,2020-06
Res,Ranch,Average,1990,1642,0,0,0,Detached,480,9741,0,2022-04-21 00:00:00,1350000.0,1350000.0,103,"640 IRIS AVE, BOULDER, CO",40.035734899999994,-105.28846056666666,2022-04
Res,Ranch,Average,1985,1462,0,0,0,Attached,308,7162,0,2020-08-25 00:00:00,1075500.0,1476000.0,103,"709 IRIS AVE, BOULDER, CO",40.0361456,-105.28747135364343,2020-08
Res,Ranch,Average,1975,1338,0,0,0,Attached,252,11496,0,2021-02-24 00:00:00,955000.0,1204700.0,103,"864 IRIS AVE, BOULDER, CO",40.035763200000005,-105.2858022427485,2021-02
Res,Bi-Level,Good,1975,2324,0,0,0,Attached,360,12784,0,2021-04-30 00:00:00,1850000.0,2269000.0,103,"440 JAPONICA WAY, BOULDER, CO",40.036722999999995,-105.29076950000001,2021-04
Res,Ranch,Good,2000,2466,2667,1895,772,Attached,299,13446,0,2020-09-01 00:00:00,2160000.0,2923100.0,103,"460 JAPONICA WAY, BOULDER, CO",40.03654085,-105.2901358325044,2020-09
Res,2-3 Story,Excellent,2015,3315,1998,1998,0,Attached,480,10626,0,2019-07-15 00:00:00,3600000.0,5314000.0,103,"506 JUNIPER AVE, BOULDER, CO",40.03699455,-105.28977268848024,2019-07
Res,2-3 Story,Excellent,2019,4304,1884,1668,216,Attached,728,21407,0,2020-10-09 00:00:00,5900000.0,7873000.0,103,"510 JUNIPER AVE, BOULDER, CO",40.0365583,-105.2896713956912,2020-10
Res,2-3 Story,Very Good,1996,3417,0,0,0,Detached,639,15360,0,2022-01-05 00:00:00,2750000.0,2920000.0,103,"656 JUNIPER AVE, BOULDER, CO",40.0364876,-105.28823627079561,2022-01
Res,2-3 Story,Good,1998,3191,0,0,0,Attached,484,29715,0,2021-11-02 00:00:00,3315000.0,3663400.0,103,"705 JUNIPER AVE, BOULDER, CO",40.0374666,-105.28792451417146,2021-11
